Word ,Context. diversity,Freq. per million,Word Form,Coverage
4693,19.9%,12.4,fan,89.6%
4694,19.9%,12.2,materiales,89.6%
4695,19.9%,12.0,trabaje,89.6%
4696,19.9%,11.9,posiblemente,89.6%
4697,19.9%,11.9,novela,89.6%
4698,19.9%,11.9,trates,89.6%
4699,19.9%,11.4,prepárate,89.6%
4700,19.9%,11.4,explosión,89.6%
4701,19.9%,11.2,extrañas,89.6%
4702,19.9%,11.2,jodida,89.6%
4703,19.9%,11.2,demostrado,89.6%
4704,19.9%,10.8,fotografías,89.6%
4705,19.9%,10.4,adelantar,89.6%
4706,19.9%,10.4,restos,89.6%
4707,19.9%,10.3,entradas,89.6%
4708,19.9%,10.2,to,89.6%
4709,19.9%,10.2,opina,89.6%
4710,19.9%,9.9,salte,89.6%
4711,19.9%,9.9,revistas,89.6%
4712,19.9%,9.5,estable,89.6%
4713,19.9%,9.4,importó,89.6%
4714,19.9%,9.3,encuentres,89.6%
4715,19.9%,9.2,apagado,89.6%
4716,19.9%,9.2,copias,89.6%
4717,19.9%,9.1,ofrecerle,89.6%
4718,19.9%,9.1,inocencia,89.6%
4719,19.9%,9.0,bienestar,89.6%
4720,19.9%,8.9,equivocó,89.6%
4721,19.9%,8.8,nadar,89.6%
4722,19.9%,8.8,raza,89.6%
4723,19.9%,8.8,pegaron,89.6%
4724,19.9%,8.7,robaste,89.6%
4725,19.9%,8.7,compre,89.6%
4726,19.9%,8.5,encerrados,89.6%
4727,19.9%,8.5,digno,89.6%
4728,19.9%,8.5,palos,89.6%
4729,19.9%,8.5,reventar,89.6%
4730,19.9%,8.5,cambiaste,89.6%
4731,19.9%,8.4,cargando,89.6%
4732,19.9%,8.3,preparé,89.6%
4733,19.9%,8.3,conductor,89.6%
4734,19.9%,8.3,convenció,89.6%
4735,19.9%,8.2,aniversario,89.6%
4736,19.9%,7.9,fantasía,89.6%
4737,19.9%,7.9,perderlo,89.6%
4738,19.9%,7.9,preguntarme,89.6%
4739,19.9%,7.9,triple,89.6%
4740,19.9%,7.7,sentimental,89.6%
4741,19.9%,7.6,apoya,89.6%
4742,19.9%,7.5,regresen,89.6%
4743,19.9%,7.4,traerte,89.6%
4744,19.9%,7.4,anuncio,89.6%
4745,19.9%,7.3,llamara,89.6%
4746,19.9%,7.2,inventó,89.6%
4747,19.9%,7.1,concreto,89.6%
4748,19.9%,7.1,seguirá,89.6%
4749,19.9%,7.0,injusta,89.6%
4750,19.9%,7.0,reserva,89.6%
4751,19.9%,6.8,celebrarlo,89.6%
4752,19.9%,6.8,sepamos,89.6%
4753,19.9%,6.8,adecuado,89.6%
4754,19.9%,6.8,olla,89.6%
4755,19.9%,6.6,avanzando,89.6%
4756,19.9%,6.6,cogí,89.6%
4757,19.9%,6.5,altas,89.6%
4758,19.9%,6.4,seremos,89.6%
4759,19.9%,6.4,protege,89.6%
4760,19.9%,6.2,daños,89.6%
4761,19.9%,6.2,paramos,89.6%
4762,19.9%,6.2,abres,89.6%
4763,19.9%,6.2,pudieras,89.6%
4764,19.9%,6.1,verán,89.6%
4765,19.9%,6.0,héroes,89.6%
4766,19.9%,5.9,levantado,89.6%
4767,19.9%,5.9,llevará,89.6%
4768,19.9%,5.9,suene,89.6%
4769,19.9%,5.7,bajan,89.6%
4770,19.9%,5.7,consecuencia,89.6%
4771,19.9%,5.0,seguiremos,89.6%
4772,19.9%,4.7,colocar,89.6%
4773,19.7%,127.6,hágale,89.6%
4774,19.7%,59.9,lucía,89.6%
4775,19.7%,43.6,decime,89.6%
4776,19.7%,40.9,pinches,89.6%
4777,19.7%,39.0,muchachas,89.7%
4778,19.7%,26.9,euros,89.7%
4779,19.7%,24.5,infeliz,89.7%
4780,19.7%,22.3,cheque,89.7%
4781,19.7%,22.1,diablos,89.7%
4782,19.7%,20.8,helicóptero,89.7%
4783,19.7%,18.9,gay,89.7%
4784,19.7%,18.4,cuídese,89.7%
4785,19.7%,16.1,corrupción,89.7%
4786,19.7%,15.4,cuñada,89.7%
4787,19.7%,15.0,heridos,89.7%
4788,19.7%,15.0,ocultando,89.7%
4789,19.7%,14.0,sentencia,89.7%
4790,19.7%,13.7,cañón,89.7%
4791,19.7%,13.3,casó,89.7%
4792,19.7%,13.1,dolió,89.7%
4793,19.7%,12.9,échale,89.7%
4794,19.7%,12.7,inconveniente,89.7%
4795,19.7%,12.1,explicarle,89.7%
4796,19.7%,11.8,invitada,89.7%
4797,19.7%,11.5,cuernos,89.7%
4798,19.7%,11.2,amaba,89.7%
4799,19.7%,11.1,españoles,89.7%
4800,19.7%,10.9,suicidio,89.7%
4801,19.7%,10.7,compañeras,89.7%
4802,19.7%,10.5,permites,89.7%
4803,19.7%,10.5,eches,89.7%
4804,19.7%,10.2,vaca,89.7%
4805,19.7%,10.0,envío,89.7%
4806,19.7%,9.9,obligar,89.7%
4807,19.7%,9.8,publicidad,89.7%
4808,19.7%,9.7,generoso,89.7%
4809,19.7%,9.6,cuadras,89.7%
4810,19.7%,9.6,look,89.7%
4811,19.7%,9.6,largar,89.7%
4812,19.7%,9.6,placa,89.7%
4813,19.7%,9.5,convencida,89.7%
4814,19.7%,9.5,incómodo,89.7%
4815,19.7%,9.5,novedades,89.7%
4816,19.7%,9.4,quédense,89.7%
4817,19.7%,9.3,garantizo,89.7%
4818,19.7%,9.2,serios,89.7%
4819,19.7%,8.9,díselo,89.7%
4820,19.7%,8.7,evitarlo,89.7%
4821,19.7%,8.7,fiar,89.7%
4822,19.7%,8.7,roma,89.7%
4823,19.7%,8.7,terminen,89.7%
4824,19.7%,8.6,armada,89.7%
4825,19.7%,8.4,comentó,89.7%
4826,19.7%,8.3,retirarse,89.7%
4827,19.7%,8.2,vuela,89.7%
4828,19.7%,8.0,tomarse,89.7%
4829,19.7%,7.9,protagonista,89.7%
4830,19.7%,7.7,trabajador,89.7%
4831,19.7%,7.7,intervenir,89.7%
4832,19.7%,7.7,tocan,89.7%
4833,19.7%,7.6,temporal,89.7%
4834,19.7%,7.6,unir,89.7%
4835,19.7%,7.5,baños,89.7%
4836,19.7%,7.5,explicarme,89.7%
4837,19.7%,7.3,tomarte,89.7%
4838,19.7%,7.1,avisaron,89.7%
4839,19.7%,7.1,internacionales,89.7%
4840,19.7%,7.1,complejo,89.7%
4841,19.7%,7.1,pájaro,89.7%
4842,19.7%,7.0,conocías,89.7%
4843,19.7%,7.0,actuación,89.7%
4844,19.7%,6.9,cerramos,89.7%
4845,19.7%,6.9,tapar,89.7%
4846,19.7%,6.9,bebida,89.7%
4847,19.7%,6.9,enseñé,89.7%
4848,19.7%,6.8,ganan,89.7%
4849,19.7%,6.8,asegura,89.7%
4850,19.7%,6.5,cierren,89.7%
4851,19.7%,6.1,fallado,89.7%
4852,19.7%,5.9,elegí,89.7%
4853,19.7%,5.8,dedicado,89.7%
4854,19.7%,5.6,enseñe,89.7%
4855,19.7%,5.6,árboles,89.7%
4856,19.7%,5.5,cerrando,89.7%
4857,19.7%,5.4,guantes,89.7%
4858,19.7%,5.4,perdidos,89.7%
4859,19.7%,5.2,escuchaba,89.7%
4860,19.7%,5.0,cigarro,89.7%
4861,19.4%,31.7,bobo,89.7%
4862,19.4%,31.2,agentes,89.7%
4863,19.4%,26.2,pastel,89.7%
4864,19.4%,18.8,muévete,89.7%
4865,19.4%,16.8,maricón,89.7%
4866,19.4%,16.7,computadora,89.7%
4867,19.4%,15.7,cruzados,89.8%
4868,19.4%,15.2,londres,89.8%
4869,19.4%,14.6,corra,89.8%
4870,19.4%,14.5,ricas,89.8%
4871,19.4%,14.4,coja,89.8%
4872,19.4%,14.3,secuestrado,89.8%
4873,19.4%,13.2,micrófono,89.8%
4874,19.4%,13.1,protegiendo,89.8%
4875,19.4%,12.9,metidos,89.8%
4876,19.4%,12.8,comisaría,89.8%
4877,19.4%,12.6,cogió,89.8%
4878,19.4%,12.6,lavado,89.8%
4879,19.4%,12.6,respondo,89.8%
4880,19.4%,12.5,sabéis,89.8%
4881,19.4%,12.5,logro,89.8%
4882,19.4%,12.4,escritorio,89.8%
4883,19.4%,12.4,varón,89.8%
4884,19.4%,12.1,archivos,89.8%
4885,19.4%,11.3,busquen,89.8%
4886,19.4%,11.2,leyenda,89.8%
4887,19.4%,11.1,preocupo,89.8%
4888,19.4%,11.0,acusar,89.8%
4889,19.4%,10.9,recupere,89.8%
4890,19.4%,10.8,amistades,89.8%
4891,19.4%,10.8,puros,89.8%
4892,19.4%,10.7,únicamente,89.8%
4893,19.4%,10.6,equivocas,89.8%
4894,19.4%,10.6,rubia,89.8%
4895,19.4%,10.3,aparato,89.8%
4896,19.4%,10.3,intimidad,89.8%
4897,19.4%,10.1,bandeja,89.8%
4898,19.4%,10.1,comunicado,89.8%
4899,19.4%,10.0,empleo,89.8%
4900,19.4%,9.9,chistes,89.8%
4901,19.4%,9.5,aprovecho,89.8%
4902,19.4%,9.4,fingir,89.8%
4903,19.4%,9.4,localizar,89.8%
4904,19.4%,9.3,dormí,89.8%
4905,19.4%,9.3,mantenga,89.8%
4906,19.4%,9.2,tocas,89.8%
4907,19.4%,9.1,duela,89.8%
4908,19.4%,8.8,permanecer,89.8%
4909,19.4%,8.7,cállense,89.8%
4910,19.4%,8.7,simpático,89.8%
4911,19.4%,8.7,hacéis,89.8%
4912,19.4%,8.6,profundamente,89.8%
4913,19.4%,8.4,perseguir,89.8%
4914,19.4%,8.2,traten,89.8%
4915,19.4%,8.2,conjunto,89.8%
4916,19.4%,8.0,pasemos,89.8%
4917,19.4%,7.9,manden,89.8%
4918,19.4%,7.9,hablaré,89.8%
4919,19.4%,7.8,empiecen,89.8%
4920,19.4%,7.8,encanto,89.8%
4921,19.4%,7.7,levantó,89.8%
4922,19.4%,7.6,fáciles,89.8%
4923,19.4%,7.6,sábanas,89.8%
4924,19.4%,7.6,velas,89.8%
4925,19.4%,7.4,productos,89.8%
4926,19.4%,7.2,bicho,89.8%
4927,19.4%,7.2,prestado,89.8%
4928,19.4%,7.2,mueven,89.8%
4929,19.4%,6.9,mudo,89.8%
4930,19.4%,6.9,acceder,89.8%
4931,19.4%,6.8,salve,89.8%
4932,19.4%,6.7,infantil,89.8%
4933,19.4%,6.7,separado,89.8%
4934,19.4%,6.6,limpiando,89.8%
4935,19.4%,6.5,escribo,89.8%
4936,19.4%,6.5,diciembre,89.8%
4937,19.4%,6.4,implica,89.8%
4938,19.4%,6.4,encontrarse,89.8%
4939,19.4%,6.4,ríe,89.8%
4940,19.4%,6.3,crecido,89.8%
4941,19.4%,6.2,envía,89.8%
4942,19.4%,6.1,emocional,89.8%
4943,19.4%,6.1,impulso,89.8%
4944,19.4%,5.9,mérito,89.8%
4945,19.4%,5.6,expresión,89.8%
4946,19.4%,5.5,notado,89.8%
4947,19.4%,5.5,tuvieran,89.8%
4948,19.4%,5.0,jornada,89.8%
4949,19.1%,53.4,hijita,89.8%
4950,19.1%,46.9,andá,89.8%
4951,19.1%,32.4,fiscalía,89.8%
4952,19.1%,29.9,suélteme,89.8%
4953,19.1%,21.9,nene,89.8%
4954,19.1%,21.2,óyeme,89.8%
4955,19.1%,16.6,you,89.8%
4956,19.1%,15.8,sincera,89.9%
4957,19.1%,14.8,regresamos,89.9%
4958,19.1%,13.6,tragos,89.9%
4959,19.1%,13.3,liberar,89.9%
4960,19.1%,13.3,vuestro,89.9%
4961,19.1%,13.2,celulares,89.9%
4962,19.1%,12.9,ordenó,89.9%
4963,19.1%,12.1,seguís,89.9%
4964,19.1%,11.9,investigaciones,89.9%
4965,19.1%,11.4,cometí,89.9%
4966,19.1%,11.3,acusando,89.9%
4967,19.1%,11.2,horribles,89.9%
4968,19.1%,11.1,encargue,89.9%
4969,19.1%,10.9,agarran,89.9%
4970,19.1%,10.8,lastimar,89.9%
4971,19.1%,10.8,meterle,89.9%
4972,19.1%,10.7,borracha,89.9%
4973,19.1%,10.6,imbéciles,89.9%
4974,19.1%,10.5,beneficios,89.9%
4975,19.1%,10.3,impuestos,89.9%
4976,19.1%,10.0,cuenten,89.9%
4977,19.1%,10.0,patrulla,89.9%
4978,19.1%,9.8,defenderme,89.9%
4979,19.1%,9.6,torta,89.9%
4980,19.1%,9.5,legales,89.9%
4981,19.1%,9.4,arregle,89.9%
4982,19.1%,9.3,confesión,89.9%
4983,19.1%,9.1,lotería,89.9%
4984,19.1%,9.1,regala,89.9%
4985,19.1%,8.9,vivas,89.9%
4986,19.1%,8.7,relajado,89.9%
4987,19.1%,8.7,prometer,89.9%
4988,19.1%,8.7,psicólogo,89.9%
4989,19.1%,8.6,alcanzó,89.9%
4990,19.1%,8.6,agarrado,89.9%
4991,19.1%,8.6,espiando,89.9%
4992,19.1%,8.6,tomarnos,89.9%
4993,19.1%,8.5,cambias,89.9%
4994,19.1%,8.5,interesan,89.9%
4995,19.1%,8.5,intensa,89.9%
4996,19.1%,8.3,cambies,89.9%
4997,19.1%,8.2,tomate,89.9%
4998,19.1%,8.0,entiendan,89.9%
4999,19.1%,8.0,cruel,89.9%
5000,19.1%,7.8,abandonada,89.9%
